date,code,open,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2013-12-18,sh.000300,2356.7030,2357.2260,2356.3760,4001520700,39675269794.0000,3,0.001938,1,0.036076,0
2013-12-19,sh.000300,2366.2050,2332.4100,2357.2260,4809568000,45148866928.0000,3,0.002330,1,-1.052770,0
2013-12-20,sh.000300,2335.0520,2278.1360,2332.4100,6520420700,60862129503.0000,3,0.003159,1,-2.326946,0
2013-12-23,sh.000300,2283.8000,2284.6020,2278.1360,4558028500,44415342954.0000,3,0.002208,1,0.283831,0
2013-12-24,sh.000300,2291.1250,2288.2480,2284.6020,4559916800,45173191422.0000,3,0.002208,1,0.159590,0
2013-12-25,sh.000300,2291.7480,2305.1100,2288.2480,4400532600,41202984186.0000,3,0.002131,1,0.736898,0
2013-12-26,sh.000300,2299.9720,2265.3340,2305.1100,5149756300,48603013700.0000,3,0.002494,1,-1.725563,0
2013-12-27,sh.000300,2268.5350,2303.4780,2265.3340,5338915700,51197946376.0000,3,0.002585,1,1.683815,0
2013-12-30,sh.000300,2313.3800,2299.4580,2303.4780,4841430800,46156442661.0000,3,0.002344,1,-0.174520,0
2013-12-31,sh.000300,2289.0100,2330.0260,2299.4580,5663107000,57026486218.0000,3,0.002740,1,1.329351,0
2014-01-02,sh.000300,2323.4330,2321.9780,2330.0260,4519429100,49012211124.0000,3,0.002185,1,-0.345398,0
2014-01-03,sh.000300,2311.9680,2290.7790,2321.9780,5978264500,57739709924.0000,3,0.002890,1,-1.343638,0
2014-01-06,sh.000300,2286.3710,2238.6370,2290.7790,6630040300,59979360128.0000,3,0.003206,1,-2.276173,0
2014-01-07,sh.000300,2222.3060,2238.0010,2238.6370,4375310300,42565648108.0000,3,0.002112,1,-0.028410,0
2014-01-08,sh.000300,2240.6350,2241.9110,2238.0010,5134885400,50691488898.0000,3,0.002479,1,0.174706,0
2014-01-09,sh.000300,2236.9670,2222.2210,2241.9110,5598704100,54399491333.0000,3,0.002704,1,-0.878266,0
2014-01-10,sh.000300,2216.5210,2204.8510,2222.2210,5416929300,47572309533.0000,3,0.002615,1,-0.781645,0
2014-01-13,sh.000300,2206.9960,2193.6790,2204.8510,5012277200,46123003754.0000,3,0.002420,1,-0.506706,0
2014-01-14,sh.000300,2192.8440,2212.8460,2193.6790,5404994700,46785099888.0000,3,0.002610,1,0.873737,0
2014-01-15,sh.000300,2210.0240,2208.9410,2212.8460,4896239500,45755914348.0000,3,0.002364,1,-0.176471,0
2014-01-16,sh.000300,2209.4480,2211.8440,2208.9410,5229890200,49842784005.0000,3,0.002525,1,0.131424,0
2014-01-17,sh.000300,2203.8210,2178.4880,2211.8440,5027315500,46268159163.0000,3,0.002427,1,-1.508061,0
2014-01-20,sh.000300,2173.6510,2165.9930,2178.4880,4056015400,39157227541.0000,3,0.001958,1,-0.573568,0
2014-01-21,sh.000300,2168.4200,2187.4100,2165.9930,4030624700,38590992772.0000,3,0.001946,1,0.988784,0
2014-01-22,sh.000300,2190.4320,2243.7960,2187.4100,7064137500,64803357078.0000,3,0.003411,1,2.577751,0
2014-01-23,sh.000300,2242.2450,2231.8890,2243.7960,5634595100,55726417393.0000,3,0.002720,1,-0.530662,0
2014-01-24,sh.000300,2225.7580,2245.6780,2231.8890,6116767000,59563444873.0000,3,0.002953,1,0.617820,0
2014-01-27,sh.000300,2233.0150,2215.9190,2245.6780,7034424600,63503992484.0000,3,0.003395,1,-1.325169,0
2014-01-28,sh.000300,2220.7850,2219.8550,2215.9190,5326913000,49408754555.0000,3,0.002571,1,0.177625,0
2014-01-29,sh.000300,2225.7110,2227.7810,2219.8550,5022271700,48788682770.0000,3,0.002424,1,0.357052,0
2014-01-30,sh.000300,2223.1630,2202.4500,2227.7810,4363230400,43475960839.0000,3,0.002104,1,-1.137053,0
2014-02-07,sh.000300,2187.3430,2212.4830,2202.4500,5045931500,49597106433.0000,3,0.002433,1,0.455536,0
2014-02-10,sh.000300,2221.5400,2267.5340,2212.4830,8306571600,81103244127.0000,3,0.004006,1,2.488201,0
2014-02-11,sh.000300,2267.7350,2285.5620,2267.5340,9922982900,92688969126.0000,3,0.004785,1,0.795052,0
2014-02-12,sh.000300,2286.1870,2291.2460,2285.5620,7659216100,73487379679.0000,3,0.003693,1,0.248695,0
2014-02-13,sh.000300,2288.4510,2279.5540,2291.2460,9621778900,87352124305.0000,3,0.004640,1,-0.510296,0
2014-02-14,sh.000300,2278.4000,2295.5750,2279.5540,6708299700,64613327719.0000,3,0.003235,1,0.702813,0
2014-02-17,sh.000300,2308.7910,2311.6470,2295.5750,8783166600,86871352624.0000,3,0.004235,1,0.700130,0
2014-02-18,sh.000300,2310.3090,2282.4420,2311.6470,8704974300,88107267954.0000,3,0.004191,1,-1.263388,0
2014-02-19,sh.000300,2280.9270,2308.6560,2282.4420,9935256100,88341900374.0000,3,0.004783,1,1.148512,0
2014-02-20,sh.000300,2314.0880,2287.4360,2308.6560,10643953300,91771595713.0000,3,0.005124,1,-0.919148,0
2014-02-21,sh.000300,2284.0300,2264.2940,2287.4360,7636899300,69908188663.0000,3,0.003677,1,-1.011704,0
2014-02-24,sh.000300,2246.7150,2214.5090,2264.2940,8921593900,79599146389.0000,3,0.004295,1,-2.198695,0
2014-02-25,sh.000300,2216.5150,2157.9090,2214.5090,9323755100,88306571728.0000,3,0.004489,1,-2.555876,0
2014-02-26,sh.000300,2147.7370,2163.4050,2157.9090,7799329700,68640581126.0000,3,0.003755,1,0.254695,0
2014-02-27,sh.000300,2170.8100,2154.1080,2163.4050,9010429600,81587999653.0000,3,0.004338,1,-0.429745,0
2014-02-28,sh.000300,2149.4460,2178.9710,2154.1080,7666805700,70216798972.0000,3,0.003691,1,1.154215,0
2014-03-03,sh.000300,2173.9070,2190.3700,2178.9710,8207231400,69408739897.0000,3,0.003948,1,0.523145,0
2014-03-04,sh.000300,2183.8580,2184.2730,2190.3700,7306925000,64691438035.0000,3,0.003515,1,-0.278363,0
2014-03-05,sh.000300,2187.3520,2163.9760,2184.2730,6133201500,55669679402.0000,3,0.002950,1,-0.929228,0
2014-03-06,sh.000300,2159.3970,2173.6340,2163.9760,6909376700,61495023657.0000,3,0.003323,1,0.446306,0
2014-03-07,sh.000300,2170.0430,2168.3580,2173.6340,6426517700,58693177974.0000,3,0.003091,1,-0.242733,0
2014-03-10,sh.000300,2149.6760,2097.7870,2168.3580,7141640700,63086412572.0000,3,0.003435,1,-3.254573,0
2014-03-11,sh.000300,2092.6080,2108.6610,2097.7870,5762124300,53075782462.0000,3,0.002771,1,0.518345,0
2014-03-12,sh.000300,2102.8010,2114.1340,2108.6610,7006974700,60115239174.0000,3,0.003370,1,0.259555,0
2014-03-13,sh.000300,2119.5470,2140.3330,2114.1340,6922602800,59163094375.0000,3,0.003329,1,1.239230,0
2014-03-14,sh.000300,2129.8700,2122.8360,2140.3330,5861773700,49805247510.0000,3,0.002819,1,-0.817493,0
2014-03-17,sh.000300,2132.7930,2143.0380,2122.8360,5240944500,47571288733.0000,3,0.002521,1,0.951658,0
2014-03-18,sh.000300,2146.1240,2138.1330,2143.0380,5535413200,54188441365.0000,3,0.002662,1,-0.228882,0
2014-03-19,sh.000300,2131.2830,2120.8700,2138.1330,5930390500,55283943974.0000,3,0.002852,1,-0.807384,0
2014-03-20,sh.000300,2116.1850,2086.9670,2120.8700,6763128500,58951601970.0000,3,0.003253,1,-1.598546,0
2014-03-21,sh.000300,2079.8710,2158.7980,2086.9670,10402480700,83560511769.0000,3,0.005003,1,3.441887,0
2014-03-24,sh.000300,2161.8980,2176.5540,2158.7980,10449198400,81203913733.0000,3,0.005025,1,0.822488,0
2014-03-25,sh.000300,2170.7800,2174.4400,2176.5540,8687751000,67548473561.0000,3,0.004178,1,-0.097127,0
2014-03-26,sh.000300,2181.2310,2171.0470,2174.4400,5827617600,50116023097.0000,3,0.002802,1,-0.156032,0
2014-03-27,sh.000300,2168.3440,2155.7070,2171.0470,7127513200,62175860350.0000,3,0.003428,1,-0.706576,0
2014-03-28,sh.000300,2154.5150,2151.9650,2155.7070,7008607300,60123341093.0000,3,0.003370,1,-0.173583,0
2014-03-31,sh.000300,2156.0540,2146.3050,2151.9650,5545748800,48105020054.0000,3,0.002666,1,-0.263023,0
2014-04-01,sh.000300,2143.7170,2163.1150,2146.3050,4886640300,43659064291.0000,3,0.002349,1,0.783209,0
2014-04-02,sh.000300,2166.0670,2180.7270,2163.1150,6503925700,56777151867.0000,3,0.003127,1,0.814199,0
2014-04-03,sh.000300,2188.6420,2165.0080,2180.7270,7153603200,57708859685.0000,3,0.003439,1,-0.720814,0
2014-04-04,sh.000300,2157.9820,2185.4720,2165.0080,4794588800,43912624261.0000,3,0.002305,1,0.945210,0
2014-04-08,sh.000300,2179.9200,2237.3160,2185.4720,9721911700,85692893370.0000,3,0.004670,1,2.372211,0
2014-04-09,sh.000300,2239.7910,2238.6200,2237.3160,6635726800,61178630422.0000,3,0.003187,1,0.058293,0
2014-04-10,sh.000300,2241.4520,2273.7610,2238.6200,11454540500,101616815025.0000,3,0.005502,1,1.569756,0
2014-04-11,sh.000300,2269.5650,2270.6660,2273.7610,9061589700,86154853765.0000,3,0.004352,1,-0.136117,0
2014-04-14,sh.000300,2267.9430,2268.6130,2270.6660,6226499800,60254151500.0000,3,0.002988,1,-0.090413,0
2014-04-15,sh.000300,2261.4110,2229.4630,2268.6130,6821813000,62599115638.0000,3,0.003274,1,-1.725731,0
2014-04-16,sh.000300,2223.4680,2232.5260,2229.4630,5167801000,47770218198.0000,3,0.002478,1,0.137387,0
2014-04-17,sh.000300,2238.7790,2224.8030,2232.5260,4833362800,45096433749.0000,3,0.002318,1,-0.345927,0
2014-04-18,sh.000300,2215.8790,2224.4790,2224.8030,5075799500,45709617096.0000,3,0.002434,1,-0.014562,0
2014-04-21,sh.000300,2209.9420,2187.2480,2224.4790,5627828000,51856112765.0000,3,0.002699,1,-1.673693,0
2014-04-22,sh.000300,2184.0170,2196.7950,2187.2480,5709469400,52351993061.0000,3,0.002738,1,0.436479,0
2014-04-23,sh.000300,2191.2310,2194.6680,2196.7950,4776353100,45191150830.0000,3,0.002290,1,-0.096821,0
2014-04-24,sh.000300,2192.7690,2190.4740,2194.6680,4505891100,41927012945.0000,3,0.002160,1,-0.191093,0
2014-04-25,sh.000300,2195.8150,2167.8260,2190.4740,6024538300,52092022381.0000,3,0.002889,1,-1.033940,0
2014-04-28,sh.000300,2165.7730,2134.9690,2167.8260,6048518700,49998809829.0000,3,0.002899,1,-1.515663,0
2014-04-29,sh.000300,2134.4130,2158.4700,2134.9690,4820493100,41550353157.0000,3,0.002309,1,1.100764,0
2014-04-30,sh.000300,2158.7620,2158.6590,2158.4700,4533462400,39493022295.0000,3,0.002171,1,0.008755,0
2014-05-05,sh.000300,2152.5900,2156.4700,2158.6590,4934407300,41470449799.0000,3,0.002363,1,-0.101404,0
2014-05-06,sh.000300,2151.3880,2157.3280,2156.4700,4808651900,41486451628.0000,3,0.002303,1,0.039783,0
2014-05-07,sh.000300,2151.4720,2137.3160,2157.3280,4460747000,37751019661.0000,3,0.002136,1,-0.927627,0
2014-05-08,sh.000300,2132.0360,2135.4960,2137.3160,4833245200,40729772017.0000,3,0.002314,1,-0.085145,0
2014-05-09,sh.000300,2138.8400,2133.9110,2135.4960,4918113500,40242745273.0000,3,0.002355,1,-0.074231,0
2014-05-12,sh.000300,2150.3130,2180.0540,2133.9110,8347256000,66275508636.0000,3,0.003996,1,2.162371,0
2014-05-13,sh.000300,2180.0590,2174.8520,2180.0540,6491251800,50241276089.0000,3,0.003108,1,-0.238614,0
2014-05-14,sh.000300,2175.0940,2172.3720,2174.8520,4851420600,39214123931.0000,3,0.002322,1,-0.114030,0
2014-05-15,sh.000300,2169.2780,2144.0840,2172.3720,4673403200,38938529216.0000,3,0.002237,1,-1.302175,0
2014-05-16,sh.000300,2143.9260,2145.9520,2144.0840,4225319700,34987586802.0000,3,0.002022,1,0.087120,0
2014-05-19,sh.000300,2139.3620,2115.1430,2145.9520,4289360700,37135950607.0000,3,0.002052,1,-1.435672,0
2014-05-20,sh.000300,2124.7080,2115.7710,2115.1430,3729968300,31576339037.0000,3,0.001784,1,0.029687,0
2014-05-21,sh.000300,2106.7620,2135.9050,2115.7710,3894604200,32246807970.0000,3,0.001863,1,0.951617,0
2014-05-22,sh.000300,2134.0870,2130.8680,2135.9050,4625273600,39227549718.0000,3,0.002207,1,-0.235830,0
2014-05-23,sh.000300,2130.7750,2148.4140,2130.8680,3762310500,32420020159.0000,3,0.001795,1,0.823427,0
2014-05-26,sh.000300,2161.8920,2155.9760,2148.4140,3955065600,37788482728.0000,3,0.001887,1,0.351981,0
2014-05-27,sh.000300,2154.3950,2147.2800,2155.9760,3589717100,32374256462.0000,3,0.001713,1,-0.403346,0
2014-05-28,sh.000300,2147.4670,2169.3520,2147.2800,5005626000,45627619375.0000,3,0.002388,1,1.027906,0
2014-05-29,sh.000300,2171.2600,2155.1640,2169.3520,4489155600,41076912680.0000,3,0.002141,1,-0.654020,0
2014-05-30,sh.000300,2156.3810,2156.4640,2155.1640,4392386300,39769199791.0000,3,0.002095,1,0.060323,0
2014-06-03,sh.000300,2157.6400,2149.9180,2156.4640,4198295400,37906226058.0000,3,0.002002,1,-0.303559,0
2014-06-04,sh.000300,2149.4070,2128.2740,2149.9180,4181724900,35607022812.0000,3,0.001994,1,-1.006738,0
2014-06-05,sh.000300,2126.6070,2150.6020,2128.2740,3647742400,33050774675.0000,3,0.001739,1,1.049119,0
2014-06-06,sh.000300,2149.2140,2134.7160,2150.6020,3573805800,32415599488.0000,3,0.001703,1,-0.738676,0
2014-06-09,sh.000300,2128.2250,2134.2810,2134.7160,3931106000,35326732064.0000,3,0.001873,1,-0.020380,0
2014-06-10,sh.000300,2138.6710,2161.2680,2134.2810,5050790200,44416141206.0000,3,0.002407,1,1.264457,0
2014-06-11,sh.000300,2156.1510,2160.7660,2161.2680,4256371800,37311080748.0000,3,0.002028,1,-0.023225,0
2014-06-12,sh.000300,2156.7610,2153.4100,2160.7660,4302584300,37252041741.0000,3,0.002049,1,-0.340444,0
2014-06-13,sh.000300,2150.9870,2176.2420,2153.4100,5925287600,51765511450.0000,3,0.002822,1,1.060273,0
2014-06-16,sh.000300,2176.4380,2191.8550,2176.2420,6329687500,56904298384.0000,3,0.003029,1,0.717431,0
2014-06-17,sh.000300,2185.6810,2169.6740,2191.8550,4993366500,46244977817.0000,3,0.002389,1,-1.011970,0
2014-06-18,sh.000300,2169.2520,2160.2390,2169.6740,4946389700,42538095511.0000,3,0.002367,1,-0.434861,0
2014-06-19,sh.000300,2161.4260,2126.9070,2160.2390,5316264500,46029744918.0000,3,0.002543,1,-1.542979,0
2014-06-20,sh.000300,2124.9630,2136.7290,2126.9070,4239371900,35425712925.0000,3,0.002028,1,0.461798,0
2014-06-23,sh.000300,2137.9260,2134.1100,2136.7290,4117925800,37112428752.0000,3,0.001969,1,-0.122566,0
2014-06-24,sh.000300,2131.6860,2144.8210,2134.1100,4016435600,38778505304.0000,3,0.001920,1,0.501892,0
2014-06-25,sh.000300,2141.7260,2133.3710,2144.8210,3766610000,33809315524.0000,3,0.001797,1,-0.533842,0
2014-06-26,sh.000300,2135.1560,2149.0760,2133.3710,4435116600,40601836632.0000,3,0.002116,1,0.736151,0
2014-06-27,sh.000300,2146.3740,2150.2580,2149.0760,5272289600,45525673947.0000,3,0.002515,1,0.055006,0
2014-06-30,sh.000300,2152.3060,2165.1180,2150.2580,5430418800,50277570814.0000,3,0.002590,1,0.691074,0
2014-07-01,sh.000300,2169.1990,2164.5590,2165.1180,5332310000,49936284309.0000,3,0.002543,1,-0.025811,0
2014-07-02,sh.000300,2163.9980,2170.8670,2164.5590,5968550100,53273658927.0000,3,0.002846,1,0.291415,0
2014-07-03,sh.000300,2169.0030,2180.1920,2170.8670,6369069000,56024939299.0000,3,0.003037,1,0.429550,0
2014-07-04,sh.000300,2180.4450,2178.6950,2180.1920,5285110600,47990033413.0000,3,0.002519,1,-0.068656,0
2014-07-07,sh.000300,2178.5460,2176.2890,2178.6950,5024233400,47663876919.0000,3,0.002394,1,-0.110433,0
2014-07-08,sh.000300,2174.8280,2180.4730,2176.2890,5074359900,46017266874.0000,3,0.002418,1,0.192246,0
2014-07-09,sh.000300,2178.1350,2148.7100,2180.4730,6202204600,58980248398.0000,3,0.002951,1,-1.456700,0
2014-07-10,sh.000300,2146.6010,2142.8470,2148.7100,5573249700,50931668887.0000,3,0.002652,1,-0.272863,0
2014-07-11,sh.000300,2136.3170,2148.0090,2142.8470,6137427400,51551825645.0000,3,0.002920,1,0.240900,0
2014-07-14,sh.000300,2149.5420,2171.7580,2148.0090,6615886300,60467088864.0000,3,0.003148,1,1.105630,0
2014-07-15,sh.000300,2170.0890,2174.9760,2171.7580,7181569400,64304875149.0000,3,0.003417,1,0.148176,0
2014-07-16,sh.000300,2172.8240,2170.8680,2174.9760,8156023000,61126054498.0000,3,0.003879,1,-0.188883,0
2014-07-17,sh.000300,2166.8310,2157.0680,2170.8680,5945356800,46354646289.0000,3,0.002826,1,-0.635682,0
2014-07-18,sh.000300,2147.6630,2164.1440,2157.0680,6547329500,53758919136.0000,3,0.003112,1,0.328035,0
2014-07-21,sh.000300,2164.2230,2166.2950,2164.1440,5417226000,47731629577.0000,3,0.002575,1,0.099387,0
2014-07-22,sh.000300,2162.4360,2192.6980,2166.2950,7854258300,66806114430.0000,3,0.003733,1,1.218813,0
2014-07-23,sh.000300,2191.3940,2197.8330,2192.6980,8421387200,69177998063.0000,3,0.004002,1,0.234187,0
2014-07-24,sh.000300,2199.8330,2237.0150,2197.8330,11943553400,99964367602.0000,3,0.005676,1,1.782751,0
2014-07-25,sh.000300,2243.0670,2260.4540,2237.0150,9897283800,81994560081.0000,3,0.004702,1,1.047790,0
2014-07-28,sh.000300,2272.3830,2323.8970,2260.4540,17986933300,145277424291.0000,3,0.008543,1,2.806643,0
2014-07-29,sh.000300,2326.0380,2331.3690,2323.8970,13426964100,112176546316.0000,3,0.006377,1,0.321526,0
2014-07-30,sh.000300,2324.6900,2322.0110,2331.3690,12302283200,103362308865.0000,3,0.005843,1,-0.401391,0
2014-07-31,sh.000300,2321.9670,2350.2510,2322.0110,11098776900,93135566963.0000,3,0.005271,1,1.216187,0
2014-08-01,sh.000300,2341.2270,2329.4020,2350.2510,12631739000,106125190266.0000,3,0.006000,1,-0.887092,0
2014-08-04,sh.000300,2336.6300,2375.6200,2329.4020,11671375400,101301888277.0000,3,0.005543,1,1.984115,0
2014-08-05,sh.000300,2376.7970,2369.3530,2375.6200,11186178900,97906971246.0000,3,0.005313,1,-0.263809,0
2014-08-06,sh.000300,2358.2060,2363.2210,2369.3530,11634182900,96681298733.0000,3,0.005526,1,-0.258808,0
2014-08-07,sh.000300,2363.6080,2327.4570,2363.2210,11672921000,94254453994.0000,3,0.005544,1,-1.513355,0
2014-08-08,sh.000300,2329.1840,2331.1340,2327.4570,8673969400,72605666133.0000,3,0.004120,1,0.157984,0
2014-08-11,sh.000300,2338.0080,2365.3490,2331.1340,9160117100,82973900360.0000,3,0.004342,1,1.467744,0
2014-08-12,sh.000300,2361.1700,2357.0520,2365.3490,9182260800,82973769642.0000,3,0.004353,1,-0.350778,0
2014-08-13,sh.000300,2358.4590,2358.9010,2357.0520,11044778900,94185266458.0000,3,0.005236,1,0.078440,0
2014-08-14,sh.000300,2357.1980,2335.9450,2358.9010,9796949300,84251435869.0000,3,0.004644,1,-0.973157,0
2014-08-15,sh.000300,2337.9850,2360.6350,2335.9450,9359254600,81888217001.0000,3,0.004437,1,1.056957,0
2014-08-18,sh.000300,2366.2720,2374.5620,2360.6350,10450955400,90148909855.0000,3,0.004953,1,0.589968,0
2014-08-19,sh.000300,2378.8860,2374.7680,2374.5620,11585002000,102742759960.0000,3,0.005491,1,0.008678,0
2014-08-20,sh.000300,2371.6490,2366.1400,2374.7680,10128808800,91374802730.0000,3,0.004799,1,-0.363327,0
2014-08-21,sh.000300,2365.7310,2354.2440,2366.1400,10069021100,92192063269.0000,3,0.004771,1,-0.502760,0
2014-08-22,sh.000300,2352.3160,2365.3640,2354.2440,8982393800,85642463757.0000,3,0.004255,1,0.472344,0
2014-08-25,sh.000300,2367.0190,2342.8630,2365.3640,9737371700,85182493960.0000,3,0.004613,1,-0.951269,0
2014-08-26,sh.000300,2339.6000,2324.0920,2342.8630,9384422200,83135033150.0000,3,0.004445,1,-0.801199,0
2014-08-27,sh.000300,2323.7900,2327.5950,2324.0920,6767622100,62448675179.0000,3,0.003205,1,0.150723,0
2014-08-28,sh.000300,2328.0590,2311.2780,2327.5950,7049065500,66195966855.0000,3,0.003339,1,-0.701020,0
2014-08-29,sh.000300,2317.3040,2338.2870,2311.2780,6321142300,58359967752.0000,3,0.002994,1,1.168576,0
2014-09-01,sh.000300,2340.9250,2355.3170,2338.2870,7732087000,73362240553.0000,3,0.003657,1,0.728302,0
2014-09-02,sh.000300,2359.8620,2386.4600,2355.3170,11443673300,106925790139.0000,3,0.005412,1,1.322245,0
2014-09-03,sh.000300,2389.6940,2408.8380,2386.4600,12973420400,123629189433.0000,3,0.006135,1,0.937704,0
2014-09-04,sh.000300,2411.9340,2426.2240,2408.8380,11127229800,108294703239.0000,3,0.005261,1,0.721768,0
2014-09-05,sh.000300,2433.1740,2449.2590,2426.2240,13355176400,123349320057.0000,3,0.006313,1,0.949414,0
2014-09-09,sh.000300,2452.2270,2445.2240,2449.2590,11819434400,107795213548.0000,3,0.005587,1,-0.164740,0
2014-09-10,sh.000300,2435.5930,2432.4330,2445.2240,10917551700,97472682969.0000,3,0.005161,1,-0.523102,0
2014-09-11,sh.000300,2430.6780,2423.4540,2432.4330,13298258300,127203381658.0000,3,0.006286,1,-0.369137,0
2014-09-12,sh.000300,2418.7520,2438.3580,2423.4540,10916017000,96625765409.0000,3,0.005160,1,0.614982,0
2014-09-15,sh.000300,2433.0010,2437.1890,2438.3580,12224715900,112507690398.0000,3,0.005776,1,-0.047940,0
2014-09-16,sh.000300,2440.3390,2388.7650,2437.1890,18674279100,147250169859.0000,3,0.008824,1,-1.986882,0
2014-09-17,sh.000300,2395.3610,2401.3260,2388.7650,12526902800,98039470145.0000,3,0.005919,1,0.525838,0
2014-09-18,sh.000300,2396.3790,2408.6640,2401.3260,11592637600,92105332013.0000,3,0.005476,1,0.305587,0
2014-09-19,sh.000300,2409.3130,2425.2110,2408.6640,10181357700,88221038707.0000,3,0.004804,1,0.686973,0
2014-09-22,sh.000300,2419.3260,2378.9200,2425.2110,10224087000,88958056522.0000,3,0.004818,1,-1.908742,0
2014-09-23,sh.000300,2379.5210,2399.4620,2378.9200,8403334100,75463683722.0000,3,0.003960,1,0.863501,0
2014-09-24,sh.000300,2391.4190,2441.8640,2399.4620,14271353000,120389934642.0000,3,0.006725,1,1.767150,0
2014-09-25,sh.000300,2453.4230,2436.9650,2441.8640,13866189100,119612625726.0000,3,0.006532,1,-0.200622,0
2014-09-26,sh.000300,2430.8080,2437.2010,2436.9650,10029949400,87757377938.0000,3,0.004725,1,0.009678,0
2014-09-29,sh.000300,2443.9100,2447.7990,2437.2010,12340172700,111463779824.0000,3,0.005784,1,0.434849,0
2014-09-30,sh.000300,2452.1660,2450.9880,2447.7990,11580422900,101906558841.0000,3,0.005426,1,0.130279,0
2014-10-08,sh.000300,2460.8700,2478.3830,2450.9880,12195360400,116500107810.0000,3,0.005714,1,1.117713,0
2014-10-09,sh.000300,2480.1970,2481.9550,2478.3830,13792392000,120752628433.0000,3,0.006463,1,0.144127,0
2014-10-10,sh.000300,2472.0960,2466.7890,2481.9550,14763430700,121924973049.0000,3,0.006917,1,-0.611051,0
2014-10-13,sh.000300,2457.4120,2454.9460,2466.7890,13159336200,112784478808.0000,3,0.006165,1,-0.480098,0
2014-10-14,sh.000300,2451.0940,2446.5620,2454.9460,12739370500,106356643094.0000,3,0.005969,1,-0.341516,0
2014-10-15,sh.000300,2444.5380,2463.8740,2446.5620,13580188200,114837290107.0000,3,0.006363,1,0.707606,0
2014-10-16,sh.000300,2448.9680,2444.3950,2463.8740,15816660300,128340525473.0000,3,0.007410,1,-0.790584,0
2014-10-17,sh.000300,2443.2220,2441.7320,2444.3950,13275998800,112685625525.0000,3,0.006220,1,-0.108947,0
2014-10-20,sh.000300,2448.4530,2454.7110,2441.7320,9143540100,84843604900.0000,3,0.004283,1,0.531549,0
2014-10-21,sh.000300,2453.4060,2433.3910,2454.7110,9624191200,86622201933.0000,3,0.004509,1,-0.868527,0
2014-10-22,sh.000300,2434.8860,2418.6410,2433.3910,8865619300,82251744245.0000,3,0.004153,1,-0.606150,0
2014-10-23,sh.000300,2415.4400,2395.9360,2418.6410,10349183900,86045452830.0000,3,0.004848,1,-0.938754,0
2014-10-24,sh.000300,2397.8480,2390.7060,2395.9360,7497486900,65601225156.0000,3,0.003510,1,-0.218285,0
2014-10-27,sh.000300,2377.5420,2368.8320,2390.7060,7386244700,65956480803.0000,3,0.003458,1,-0.914961,0
2014-10-28,sh.000300,2373.1550,2416.6530,2368.8320,10152305500,90529903107.0000,3,0.004753,1,2.018760,0
2014-10-29,sh.000300,2423.8130,2451.3840,2416.6530,15858406200,134541723619.0000,3,0.007424,1,1.437151,0
2014-10-30,sh.000300,2450.3610,2468.9250,2451.3840,18962635300,139157358014.0000,3,0.008877,1,0.715556,0
2014-10-31,sh.000300,2473.5010,2508.3250,2468.9250,23917241200,181604617039.0000,3,0.011196,1,1.595832,0
2014-11-03,sh.000300,2515.8240,2512.5480,2508.3250,20580122800,151406835108.0000,3,0.009634,1,0.168365,0
2014-11-04,sh.000300,2511.0360,2513.1720,2512.5480,21824700500,155291882550.0000,3,0.010217,1,0.024836,0
2014-11-05,sh.000300,2516.8700,2503.4480,2513.1720,19049186200,146130895120.0000,3,0.008917,1,-0.386926,0
2014-11-06,sh.000300,2505.1670,2506.0670,2503.4480,14965111700,118839203631.0000,3,0.007006,1,0.104612,0
2014-11-07,sh.000300,2508.7650,2502.1530,2506.0670,20876091100,176868665325.0000,3,0.009773,1,-0.156174,0
2014-11-10,sh.000300,2529.8300,2565.7300,2502.1530,22659973500,187612569248.0000,3,0.010608,1,2.540888,0
2014-11-11,sh.000300,2578.4380,2558.6120,2565.7300,32371165600,265840509803.0000,3,0.015148,1,-0.277423,0
2014-11-12,sh.000300,2545.4030,2594.3180,2558.6120,18468626100,157847382809.0000,3,0.008643,1,1.395524,0
2014-11-13,sh.000300,2597.3890,2579.7500,2594.3180,21981561500,192985452900.0000,3,0.010286,1,-0.561539,0
2014-11-14,sh.000300,2569.2110,2581.0930,2579.7500,16504996500,145409933865.0000,3,0.007722,1,0.052060,0
2014-11-17,sh.000300,2613.5130,2567.1010,2581.0930,15847809500,147724645089.0000,3,0.007414,1,-0.542094,0
2014-11-18,sh.000300,2565.2730,2541.4160,2567.1010,14294135600,124246649435.0000,3,0.006686,1,-1.000547,0
2014-11-19,sh.000300,2538.2330,2537.2230,2541.4160,12214697400,113031721938.0000,3,0.005714,1,-0.164991,0
2014-11-20,sh.000300,2528.7800,2537.0990,2537.2230,10614986400,98145538650.0000,3,0.004965,1,-0.004879,0
2014-11-21,sh.000300,2537.5380,2583.4550,2537.0990,15102813900,143750813260.0000,3,0.007064,1,1.827124,0
2014-11-24,sh.000300,2614.1600,2649.2580,2583.4550,27983972000,264974912281.0000,3,0.013090,1,2.547092,0
2014-11-25,sh.000300,2650.0850,2685.5610,2649.2580,22261169900,206879208489.0000,3,0.010413,1,1.370307,0
2014-11-26,sh.000300,2695.2630,2723.0180,2685.5610,24396248500,239333899163.0000,3,0.011411,1,1.394756,0
